"RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","AMDMNOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S&P 500","S&P: indust","S&P div yield","S&P PE ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","DTCOLNVHFNM","DTCTHFNM","INVEST"
"1971-11-01",0.00509397582231763,0.00410353708912758,0.00504735069947149,0.0167651974722123,0.0115246904089155,0.00423501165896578,0.00578344426207833,0.00535704401045445,0.00792373182289552,0.00992073142076677,0.00708493855880121,0.00455619236282656,0.00168471590871988,-0.00423367291746679,-0.00043748333916227,0.00368518305359977,-0.0214333435768359,0.00228138947586531,0.0934999999999917,62,-0.00928788999999997,0.00688078802353331,0.00473115135230273,0.2,-0.6,0.0362390516162066,0.0522953794546783,0.00707272103536827,0.0276783874221449,-0.0170652605541877,-0.036268087199316,0.00285736383245094,0.00369617866744854,0.00774340152299491,0.00926647557331783,0.00233290669202724,0.00254852127743632,0.00201612971518372,0.00249498637425205,0.00174003871987338,0.00291894308070617,0.000194030334016659,0.0037868587314982,0.00251304248313566,39.8,0,40,7.68799716639302,5.71373280550937,6.14418563412565,6.83625927727707,6.1779441140506,7.63964228785801,5.75574221358691,6.12686918411419,6.67708346124714,6.2363695902037,0.0301688944527267,0.00380964297480979,0,-0.030993378,-0.000448377757822804,0.000354494917846893,0.00636294140608129,0.00585257422860685,0.0032414939241705,-0.0066006600660066,-0.000459268366421739,-0.00123121275825433,0.00459663477366323,0.000779179000000019,-0.0474651096637384,-0.0486969718670487,0.146876083,-0.0480165519610827,-0.29,-0.58,-0.24,-0.22,-0.24,-0.149999999999999,-0.12,-0.13,-0.0999999999999996,-0.07,-0.69,-0.53,-0.24,0.87,0.9,2.35,3.47,0.00211097786473635,-0.00714848940028467,0.00148507924301799,-0.000796574770787616,0.00245398896156646,0.00245996562611506,0.0053835833314233,-0.00306894785557255,0,0.00649585917467599,-5.97798308765718e-06,-2.65255155440514e-06,-0.00253485560318811,0.00820047429095316,-0.00230149698827908,0.00217155351350762,-7.11113639528804e-06,-5.89124178551614e-06,-0.00236127618568016,-5.91994458964962e-06,0.000496513682657795,0.0016501412113703,-0.00051407644819168,0.000817616699511969,-0.00520834510713808,-0.00379864443272138,-0.00859190699001733,0.000842297751150412,0.00444992129539834,0.0098531444854224
"1971-12-01",0.00520914701736075,0.00608598302988028,0.00646662857687863,0.00929390777516481,-0.00063833032881,0.0114775384132106,0.00566331044841251,0.00422147326705247,0.00670999632098912,0.00442007800323374,0.00773010051638234,0.00559380207266669,0.0203630165777131,0.0109990535817612,0.0123835197185569,0.00924113923777936,-0.00998995449032947,0.01962268202367,0.534800000000004,35,0.00749953199999998,0.00195226940188498,0.00216461071780749,0,-0.5,0.00692044284457349,-0.0705726506464703,0.00468750858309708,0.00573067470898447,0.00343642949858136,-0.0500104205746599,0.00364000513050833,0.00262521739716171,0.1037062555618,-0.00926647557331783,0.00209497283325888,0.00332291157984166,0.000287686998532877,0.0040783496462975,0.00568616745985828,0.00302668954320318,0.00743526591193877,0.00323450416765958,0.00318931092725094,39.7,0.1,40.2,7.73848812249465,5.76832099579377,6.16751649088834,6.88857245956536,6.24804287450843,7.66528471847135,5.74620319054015,6.16541785423142,6.71052310945243,6.25958146406492,0.0248110432106206,0.00287767110116199,0.00638809729210799,-0.0103311259999999,-0.000444861643416061,-0.000781111285118818,0.00562858711741043,0.00568947143888465,0.00962041971823746,0.0229508196721311,-0.00473602772371073,-0.0100376483489404,-0.0027479875428611,9.83900000000038e-05,0.0666044498744363,0.0708176895115811,-0.220397568,0.0581266516638044,-0.77,-0.18,-0.21,-0.149999999999999,-0.0700000000000003,-0.0899999999999999,0.12,-0.00999999999999979,0,0.52,-0.13,0.09,0.46,1.55,1.79,3.11,4.24,-0.0201084429941394,-0.0267555096330589,0.0132673911688468,-0.00459265982973728,0.0048720511305067,0.0024237148004862,0.00267015147567351,-0.0109582893666524,0,-0.0196345411254812,-5.94885767091213e-06,-2.64393237436877e-06,0.00253485560318811,-7.46516567007305e-06,0.00687287928776215,-4.70542841712884e-06,-7.07336136729353e-06,-5.86274722413904e-06,0.0047058910374127,0.00241248962249641,0.00189457131838644,0.00269070255785131,0.00370148677593019,0.000458769426270322,0.0129034048359078,0.00187790810760902,0.0199070995540207,-0.00820388480566514,0.0047126961837396,0.00407402786197508
"1972-01-01",0.00480686844777445,0.00564702637606374,0.000100710005624283,0.0105153329473477,-0.0076359650179505,0.0236258733007881,0.0192745259827451,0.0185552529644872,0.0148052068149065,0.0290728107725284,0.00870600332615279,0.0315434695856549,0.0305595734864217,0.042131033483102,0.0237223776813487,0.0252259521442553,0.000834099338964389,0.00576194716110345,1.81270000000001,129,0.0399392670000001,0.00411415299165974,0.00604598261196365,-0.2,0.6,0.00172265331144583,-0.0192889252715656,-0.020473156025389,-0.0527981855669708,0.0170072126472336,-0.00661523911871953,0.00459357431742724,0.00568730606963008,-0.0024865325700052,0.0115697395474115,0.00469770328906804,0.00700051473437036,0.00129356827236649,0.00412110267832411,0.00400248964388972,0.00669015050155686,0.0135041550265615,0.00188197393898726,0.00574540437414051,39.7,0,40.2,7.82164312623998,5.95583736946483,6.09807428216624,6.94119005506837,6.44413125670044,7.71333788887187,5.91889385427315,6.03068526026126,6.74758652682932,6.3919171133926,0.020782972304227,0.00407251412598519,-0.000530785346047224,-0.0309933770000002,0.00566094098290115,0.00230708833563487,0.00795347400514945,-0.0104925364749597,0.0369926465828105,0.0315363598150483,0.00324394658471139,0.0145381662857176,-0.0034734478449856,-0.000372490000000003,0.0408018269275585,0.0393258895868449,-0.123767834,0.0346289931109327,-0.63,-0.63,-0.63,-0.57,-0.319999999999999,-0.100000000000001,0.0200000000000005,-0.0599999999999996,-0.15,0.52,-0.12,0.16,0.78,2.09,2.45,3.69,4.73,-0.0030527325119647,-0.0232399360059006,0.0172259070996222,0.00658290827254894,-0.00976209488995439,-0.012263967041275,-0.00269171458550632,0.0106094927115641,0,0.0218633045134289,-5.91994458964962e-06,-2.63535513411739e-06,0.00758537138925686,-7.42453884372551e-06,-0.00687287928776215,0.00215281305942572,0.0026349735762996,-5.83445889823508e-06,-0.00236122407815875,-0.0024300780704043,0.000164497019039533,0.00156232124226818,-0.00112136130450136,0.000628739261068212,-0.00524053209033859,0.00930559877187553,-0.0114278749687653,-0.01224014699085,-0.0204275177370814,-0.015367155142691
"1972-02-01",0.00813013438232701,0.00561531645215396,0.00241400237928113,-0.0108523416728143,0.00830203972631693,0.0102759332759716,0.00966150118551923,0.00863592747759467,0.00626049882760782,0.00444775001742714,0.00722886334376316,0.0164149874502919,0.0111570441811946,0.0151740299876129,0.00365455454547092,0.00846022786763045,0.0667702067427394,0.0234578316034391,0.482399999999998,62,0.0230926459999999,0.000674363740138517,0.00183874622200264,-0.0999999999999996,0.300000000000001,-0.0961280701234815,-0.0128423529112274,0.0274634757522998,-0.0352526925557637,0.0933152432108431,-0.0288031880848241,0.00285342293971169,0.00228414900588803,-0.00666114036678245,-0.00615386557437958,0.00450295184145588,0.00598919873752024,0.00229555337533505,0.00309943096239529,0.00364349215491089,0.0024793162871859,0.00389356411228725,0.00187843876514471,0.00240927687690018,39.9,0.2,40.4,7.77904864492556,5.62040086571715,6.1463292576689,6.98749024700099,6.33505425149806,7.68202151082687,5.85793315448346,6.03068526026126,6.68710860786651,6.39859493453521,0.0235067599787531,0.00797731795077716,0.003286337942777,0.0206622520000002,0.00166219922947342,0.000720813415804322,0.00623768081605292,-0.01729262872988,-0.0807212082057456,-0.084882316265295,0.00306738561473363,0.00644197560059467,0.00265201200348919,-0.000430187999999998,0.0182259241780169,0.0242436116099931,-0.0536754770000001,0.00715010799757332,-0.21,-0.22,-0.18,-0.0300000000000002,-0.0100000000000007,0.100000000000001,0.13,0.0799999999999992,0,0.51,-0.09,0.34,0.98,2.4,2.79,3.98,4.94,-0.00802243349232801,-0.0243835180012502,0.0128330778227493,-0.00119367367202404,0.00972648806056009,0.0098039412004125,0.00264893292172097,-0.00809516183932768,0,-0.00439561147303813,0.00241248962249641,0.0016141884073404,-0.010107440821967,-7.38424276436334e-06,0.00455581653586057,-0.00216680778341516,-0.00265596999641105,-5.80637481828461e-06,0.00232823874013821,0.00239515516271993,-0.000195957859532303,-0.00456697498828973,0.00251525139098252,-0.000656429972169192,-5.82733603498031e-05,-0.00752165103670355,0.00552418424901879,0.00691131424147073,0.00490510655565046,-0.00937764613538405
"1972-03-01",0.00630604183984929,0.00650331817248251,0.0161438483713563,0.0183579015931077,0.0255015941698975,0.00691967814114314,0.00460345229177994,0.00302938735160696,-0.000376679548237391,-0.00689486816009977,0.00287574821493042,0.012084919428395,0.00984863337097464,0.0116060469820227,0.00926317463823789,0.00693541039516576,0.00438425699189837,0.00404242269936894,0.358199999999997,64,-0.000229505999999935,0.00666101497296445,0.00571672495725828,0.0999999999999996,-0.0999999999999996,0.0870508519723652,-0.0360149726807091,-0.0475525402490824,-0.0660998017045236,-0.0296202480617112,-0.00285035822435553,0.00406616308355723,0.0055061457396981,0.0050000104167065,0.00845183671200189,0.00494140283795375,0.00633642673065715,0.00286205118091409,0.00344349569414248,0.00424541859228889,0.00565630231650793,0.00299831412103302,0.0026773777707163,0.00232846464161796,39.9,0,40.4,7.7553388128465,5.7268477475872,6.0137151560428,6.91968384984741,6.40687998606931,7.65207074611648,5.66988092298052,6.00141487796115,6.7719355558396,6.28785856016178,0.00196182053905325,0.00459314198834093,0.00443529945446741,-0.030993378,-0.000942936997656574,-0.000394160549121558,0.0106679783778905,0.0196393918340618,0.0308666479805271,0.027260340539871,0.000455813599023358,-0.00636742691210923,0.00303101732653488,0.000610046000000003,0.0234862838587331,0.0236697440859048,-0.0677402730000001,0.0150185342820066,0.53,0.29,0.53,0.49,0.4,0.18,-0.00999999999999979,-0.0299999999999994,0.00999999999999979,0.27,-0.1,0.29,0.84,2.04,2.24,3.41,4.41,-0.00114022143012393,-0.00872277213450001,0.00551535351906662,-0.00619011561239856,-0.00729043326267886,-0.00490197060020625,-0.00267015330602272,-0.00790517950711322,0,0.0173917427118688,-0.00484262447578798,-0.00323624877920814,0.00252206943271016,-7.34427385351566e-06,-0.00455581653586057,-0.00215285336110105,-6.92523173517756e-06,-5.77849302718647e-06,-0.00467290569939216,-0.00480770156810362,-0.00247291205593525,0.000533716782845417,-0.00637130844636236,-0.000881241371595731,-5.73937498364874e-05,-3.06373070511068e-05,-0.0056173006212723,0.000495761251540827,0.00240131288970069,0.0204064879113508
"1972-04-01",0.00130775002318906,0.0032234896121377,0.0028955008384477,0.00677074280813628,0.00245809874963676,0.00974303680363686,0.0104241370166376,0.0129179391722452,0.0115824146274122,0.0285175145262722,0.00339104458434836,0.0164474587171171,0.00903255540340187,0.0125721162535268,0.00449307789465792,0.0106857833270029,-0.00905731078288996,-0.0109245634982957,0.668300000000002,30,0.015482134,3.46370327637402e-05,0.00100472966522958,-0.0999999999999996,0.0999999999999996,-0.0326595664348162,0.0562176799982286,-0.0238204281187864,-0.124052648669979,0.0628559354978702,0.000951022420704106,0.00298413702073219,0.00285487902069725,-0.0103610552553892,0.00254712312952954,0.00349020523088406,0.00458322200168659,0.00185595027933338,0.0030400823641461,0.00232050336177636,0.00317301774113865,0.00325268884543917,0.00346990872644248,0.0021733436815623,39.9,0.3,40.5,7.71824095195932,5.63835466933375,6.07073772800249,6.97541392745595,6.14203740558736,7.66809370908241,5.80814248998044,6.12029741895095,6.77078942390898,6.17378610390194,0.0103786404149719,0.00344817792848673,0.00719182104664462,0,-0.00303959947370558,-0.0040328056933383,0.0042804909063987,0.00680144855182263,0.0217062785818629,0.0251473748545967,0.00614606159953013,0.000599900057324909,-0.00255031204419698,0.000944476,0.0101617502594999,0.0132782033860765,-0.0288195020000002,0.00166013874516446,0.34,0.45,-0.02,0.11,0.29,0.3,0.12,0.0599999999999996,0,0.38,-0.46,0.06,0.79,2,2.02,3.13,4.07,-0.00150500832808498,0.00337900030623928,-0.00302201710394812,-0.00280814546183131,0,0,-6.99870873832609e-06,0.0156253179030807,0,-0.0130906608124781,0.00241254640538369,0.00322580924888261,0,-7.30462857756464e-06,0.00227014853453911,0.00214822853828966,-6.88892639555405e-06,-0.00240096153753822,0.00232828975959132,0.00239521072595439,0.00013197153320732,0.0019776925574666,-0.000126426497541132,-0.000296061781895673,-0.0025471952186773,0.00179285362268855,-3.03566143289302e-05,0.00927943479871729,0.00595432772409055,-0.0112583576612399
"1972-05-01",0.00426760540051063,0.00417506195853434,0.00501434889248609,0.006139498022387,0.0131064178851119,0.000121158958278134,-0.00160181804732229,-0.00396975532819166,-0.00437897898814299,-0.0084088921180494,-0.00232435489678195,-0.000507538710720734,0.00229085059018663,0.00861556030107691,0.00335377819671745,0.0017970417290134,-0.0180272914126132,0.00558211445121026,-0.0665000000000049,52,0.01513217,0.00224883760724559,0.00283719357262235,0,-0.0999999999999996,-0.0167386853179634,0.0224135948369,-0.0295255525865059,0.103849941352459,-0.148717226104263,0.0178996771500923,0.00418738805005248,0.00555043053064885,0.00552811525925367,0.00659231596356413,0.00535461262297154,0.00674106516636286,0.00327518982695985,0.00359691522587191,0.00204304075422534,0.00313453081996684,0.00210420919323262,0.00319234109897337,0.00433256821746397,39.8,-0.1,40.5,7.70571282389443,5.6937321388027,6.17586727010576,6.90475076996184,6.10031895202006,7.63385355968177,5.73009978297357,6.10255859461357,6.66568371778241,6.26720054854136,0.0185959741017001,0.00832636175293366,0.00864543669988294,0,-0.0042605716274835,-4.40370630006015e-05,0.00420628196517292,-0.00694317358188101,-0.0155900515644269,-0.015858732462506,-0.000819908963391569,-0.000821394810298415,0.00244801636378877,0.000800999999999996,-0.0101617502594999,-0.00910979384889732,0.0288195020000002,-0.0188912389894171,0.0999999999999996,-0.0999999999999996,-0.02,-0.11,-0.32,-0.32,-0.0600000000000005,0,-0.00999999999999979,0.18,-0.58,-0.15,0.37,1.58,1.86,3.03,3.96,0.00248982155234279,0.00269434646662781,0.000842492295074826,-0.00685279311809352,0.00483092726966561,0.00487805845343336,-6.96182483395091e-06,-0.000240399063601515,0,-0.00644931043768038,-5.80637481828461e-06,-0.00161679844318208,0.00252206943271016,-7.26530345351861e-06,-5.14190368683387e-06,-4.60499503818212e-06,-6.85290580326736e-06,0.00478469812333593,-5.40834345175156e-06,-5.72332857284863e-06,0.000577201076838563,-0.00170897239985202,0.00201981813741625,0.000455585445379825,-2.48757765917151e-05,-0.00186304207872201,-3.00248455620267e-05,0.00205434553591033,0.00419193406868779,-0.0132394017502468
"1972-06-01",0.00275469124635741,0.00302773188502847,0.00323123149426552,0.0043535611187302,0.00650257735253845,0.00261345691117132,0.00348465799920339,0.00127632125082577,0.000429113181306562,0.000310034671088921,0.000556682310575596,0.00355318791555082,0.00164606530439704,0.000382496084078365,0.00553847526161277,0.0034855934200011,-0.0290265112520998,-0.015896703087305,0.0707000000000022,36,0.00718612299999999,0.00226677886665172,0.00239068236080975,0,0.0999999999999996,0.0389223811777786,-0.0297739492431921,-0.0233878135260968,0.00508906950747168,-0.0531098253139488,0.020333417728791,0.00392591537138998,0.00269638847530906,0.00233605979754792,0.00302801139764064,0.00221320636264899,0.00226843197462934,0.00213022873994895,0.00445859991160091,0.00400584437632467,0.00255732813484144,0.00372160833178192,0.00688197528234014,-0.000820252832985702,40,0,40.6,7.72046169459972,5.66296048013595,6.08449941307517,6.89972310728487,6.28226674689601,7.68845535654994,5.70711026474888,6.09807428216624,6.7900972355139,6.30809844150953,0.00505457371292017,0.0111005628794967,0.00320994353241488,0,0.0016904304944596,0.00195934623516347,0.00613738466133551,-0.00229315681677811,-0.0153046530718419,-0.0153281580804517,-0.00324667782100274,-0.00368175749589739,-1.28439185358431e-05,0.00111271499999999,0.00278164296187722,0.00497926339960753,-0.00791808500000002,-0.00636862544836392,0.19,0.149999999999999,0.22,0.23,0.29,0.0600000000000005,-0.0199999999999996,-0.0699999999999994,-0.0300000000000011,0.14,-0.55,-0.11,0.47,1.45,1.65,2.77,3.74,-0.0158482749984308,-0.0064766852305409,-0.0167136960241973,-0.00955097689134965,-2.32257015619908e-05,0.00239470087564619,-0.00263504763800482,-0.0128436214108065,0,-4.62482281138321e-06,-5.77849302718647e-06,-0.00160901080570053,-0.00252206943271016,-7.22629504323891e-06,-5.11866341490474e-06,-4.58529450186873e-06,-6.81716699002521e-06,-0.00478469812333593,-0.00232288141613957,-5.69604210509667e-06,-0.000582985554894222,-0.0008970767619223,-0.00159879039482158,4.94967361315268e-05,-0.0049751346401139,-0.00907937281814308,-0.00274340435771792,0.00600268391195868,0.00205070421494113,0.00278772651879855
"1972-07-01",0.00605538422492025,0.00649217709557526,0.00733745702909916,-0.00622905353037417,0.00532968734736805,-0.001061498069165,0.0047971870058241,0.00517381717751242,0.00741740397373292,0.0215610636268559,0.000528791157445418,-0.000226793633304911,-0.00810087427829309,-0.00761438753715593,-0.00734655827983666,-0.000258526955409621,0.00570256147732673,0.0131891251524521,-0.241100000000003,65,0.0145123149999999,0.00157336566114985,0.00178926852066574,-0.100000000000001,-0.6,-0.0136958182321028,0.01731068525946,0.0113290972059694,0.0718089814865932,-0.0580143950606278,0.0853631759022875,-0.00066455548432387,-0.00540006712299146,-0.00551518068810974,-0.00758728981215917,-0.00482996648828227,-0.00672573936850185,-0.00198807222538733,0.00137833321181624,0.000406476531576772,-0.00164730645902544,0.00165652653136483,-0.000263817439861924,0.00572769074332413,39.9,0,40.5,7.71957398925958,5.78382518232974,6.08904487544685,6.91869521902047,6.16541785423142,7.69393732550927,5.73979291217923,6.04737217904628,6.83733281468559,6.27287700654617,-0.0205221470891512,0.00771009406951961,0.00325119580896072,0,0.00629246484350343,0.00441380074904263,0.0106230942568724,0.00889843158845771,0.0274816191017315,0.0215199909389512,-0.00136352375036353,0.0053378466162064,-0.00546216993879423,-0.000467520999999999,-0.00743497848751851,-0.00664454271866877,0.0243197199999998,-0.0195806382650985,0.0899999999999999,0.23,0.0699999999999998,0.15,0.0300000000000002,0.0599999999999996,0,-0.0200000000000005,0.0300000000000011,0.28,-0.57,-0.05,0.41,1.42,1.56,2.66,3.68,-0.00920057251644568,-0.00458700437217185,-0.0496332270100209,0.00458365966765793,-0.00241249084214923,-0.00245347289313047,0.00262812240626964,0.0125723403813756,0,-0.0130483079709491,-5.75081158382673e-06,0,0.00251572459724692,-0.00268456537066841,0.00224462415366755,0.00212536053770762,-6.78170702306247e-06,0.00476191376024371,0.00462963789874227,-5.66895030917891e-06,0.00199522144221875,0.00147034141757807,0.00415382131111475,0.000793713199544577,0.00247831601446702,0.00725953610115715,-7.38424276480742e-06,-0.00840104357870075,-0.00482094381692555,-0.00209892068463269
"1972-08-01",0.00922242697147624,0.00996217783226605,0.00535536976931983,0.0236886930145364,0.00948072984907178,0.0136932651985648,0.0120088555354978,0.0123367733053583,0.0107879654741092,0.00842829563940795,0.0120054142048778,0.0206640328767,0.0157871564770673,0.0212344487478191,0.00753519821462589,0.0132104712554222,0.0136170671715479,0.00394747204629731,0.872600000000006,119,0.020701614,0.00428261275186692,0.00422310224264599,0,0,0.0163250923147231,0.0170161173766461,0.00173160216427792,-0.0255197262080955,0.0340942113429765,-0.160386479927698,0.00584377719837192,0.0106818483468594,0.0151354240651003,0.0111084202107374,0.0104825732525242,0.0167770193303181,0.000994530166508412,0.00375649113413701,0.00324587788361441,0.00374511020496726,0.00420990506843388,0.00289817091277733,0.00355397975144989,40,0,40.6,7.77569574991525,5.85507192220243,6.13339804299665,6.93634273583405,6.29710931993394,7.72444664563354,5.77455154554441,6.13122648948314,6.8596149036542,6.26909628370626,0.0507770380538695,0.0103580780558694,0.0105577036144791,-0.0206622520000002,-0.000499901871782171,-0.000946741207553004,0.00963968467938425,-0.013408022094433,-0.0182931930473256,-0.0153944595001506,0.00322198006432739,0.000631606036848531,0.00350034029273605,-0.000310866999999992,0.0348339526756325,0.036010437523033,-0.0951375379999999,0.0250889099558669,0.26,-0.0800000000000001,0.0399999999999996,0.0499999999999998,0.0200000000000005,0.0499999999999998,0.0999999999999996,-0.0199999999999996,-0.0400000000000009,-0.06,-0.78,-0.25,0.18,1.22,1.41,2.39,3.39,0.00418776619864936,0.000433084903033176,0.0022472378657864,-0.00162733965937534,0.00237806802670359,-0.00241832489841087,-6.88892639555405e-06,-0.00764162297134741,0,0.01738695455203,-5.72332857284863e-06,-0.00322061470004176,0.00249681722629758,0.00267737777071675,-0.00450451212110492,-0.00213899947414342,-6.74652301135836e-06,-0.00238943340661324,-0.00462963789874227,-5.64205133679607e-06,-0.000631453780848723,0.000313648305382053,-0.00151915387028412,-0.000355798030629906,0.00737398042854465,0.00179029941876063,0.00806806973169238,-0.00158105978133705,0.00135357928357926,0.00888143220087567
"1972-09-01",0.0038061394487201,0.00475163402008683,0.00170382437180816,0.0170509573977267,0.0186959947091161,0.00769737436557305,0.00587416015090492,0.00687699141754639,0.00550882845646239,0.0108777144619641,0.00290424297391123,0.00826617438492017,0.00993849738668651,0.0118812929400516,0.0048459633364768,0.00780211456606272,0.00640632601321789,0.0148552011410459,0.421099999999996,41,0.020800226,-0.00142931491553533,-0.000423931547461009,-0.0999999999999996,0.299999999999999,0.0293250853990576,-0.103127809195378,-0.0218635731162022,-0.059918086334104,0.0202771924391509,0.0105945664313953,0.0016576264703243,0.00249688019858851,0.00936505653409014,0.0042590569203842,0.00185837023777147,0.00214742624887698,0.00141904380276436,0.00129407351785282,0.00128192170845942,0.00229121095919993,0.000916624409226685,0.00236499913149757,0.00332042363730167,40,0.2,40.6,7.8164169836918,5.86078622346587,6.15697898558556,7.03790596344718,6.25382881157547,7.78030308790837,5.76205138278018,6.22851100359118,6.95081476844258,6.25958146406492,0.0578681771143703,0.0220964349437356,0.0082250668831847,-0.0206622509999999,0.000746712368807856,0.000370823290997357,0.00765621528284477,0.00110926245428544,-0.00302572091653719,-0.00306742746326546,-0.00307986876662891,-0.00254611536952076,-0.000395128360302088,0.000182922000000002,-0.0145193113244533,-0.0170251376119523,0.0435817150000002,-0.0244614157811074,0.0600000000000005,0.32,0.640000000000001,0.58,0.539999999999999,0.23,0.34,0.0299999999999994,-0.0999999999999996,0.2,-0.21,0.26,0.65,1.38,1.68,2.35,3.22,0.00174414039616133,-0.000139137965811997,-0.0037618624671103,0.00061056275428847,-2.26759940602506e-05,0.00476752794107416,0.00520149220133526,-0.00252150967884468,0,0.0108295748920906,0.00237242636286217,0.0112527863973062,-2.50003125050746e-05,-0.00267737777071675,0.0067189502487448,-4.50774317650726e-06,-6.71161209542248e-06,-5.61534336451786e-06,0.00690451534654457,0.00235566084231564,0.00153343522294813,0.000221047548899733,0.00477212834645657,-0.000181620009940264,-0.00252625635093873,0.0017612919393255,-0.00543416927669305,-0.0127233748671358,-0.00921652257771299,0.00969604631892462
"1972-10-01",0.0228162001939562,0.0168219569056163,0.0163750074965265,0.0137086143772951,0.0139979675113295,0.0128491501686456,0.0154142143830662,0.015582575895956,0.014233950488256,0.0224899770884046,0.0101759003144499,0.0203408976670922,0.0097474532487376,0.0158771133492186,0.0130900919881833,0.014291643397637,0.0415633985380754,0.0288288645167913,0.965600000000009,154,0.027931532,0.00113218563925876,0.000883996691113609,0.0999999999999996,-0.4,-0.000850340187293241,0.0573182731640838,-0.00709852137767797,0.0304077481847154,-0.0486076990653768,-0.0205054503308499,0.00550566055230561,0.00696712308127445,-0.000327118092547707,0.00945515877075565,0.00667285959344177,0.00900614230009111,0.00311482624766413,0.00487153049216715,0.00457451184537661,0.00265237175812949,0.0061960972864199,0.00288297932615222,0.00228100610287107,40.1,0,40.7,7.81802793853073,5.92157841964382,6.15909538849193,7.0343879299155,6.22455842927536,7.76387128782022,5.83188247728352,6.07534603108868,6.91671502035361,6.34388043412633,-0.0200807254649593,0.0107857518921488,0.0064010701458983,-0.0103311260000001,-0.00212818001847115,-0.00142215603466056,0.00861749287164759,0.0121067889372402,0.0269789619390299,0.0276546694895319,0.00916061628903719,-0.000187310023125775,0.000891755137775618,-0.001934883,0.00182648452603473,0.000817327385099098,0.016148984,-0.0104811018052211,0.18,0.14,0.0800000000000001,0,0,-0.0700000000000003,-0.0699999999999994,-0.00999999999999979,-0.0299999999999994,0.16,-0.3,0.09,0.48,1.14,1.44,2.17,3.02,0.00271585248208761,-0.000358726524697595,-0.019108071341763,-0.000305234778785343,-0.00950120551719547,-0.00955228083388882,-0.00264136693921202,0.00487758377640635,0,-0.0151728662520916,-0.00238943340661324,-0.00324365496546797,-0.00747820282349165,0.0106383982050557,-0.00448929492147565,-0.00212089156913731,-6.67697145928514e-06,-5.58882458578935e-06,-0.00461356359998888,-0.0023724275034871,-0.00335617837127389,-0.00926852253811994,-0.0049218397030697,-0.000520357135117777,-5.32807629933796e-05,0.00172341893429495,0.00262056332258132,0.000635501402825867,0.000831011690383576,-0.0102843916971374
