0.24318,0.00814
0.31102,0.09993
0.21286,0.06340
0.16291,0.13116
0.17205,0.21529
0.23620,0.16667
0.24523,0.16860
0.26670,0.05064
0.20889,0.12924
0.23181,0.08891
0.20662,0.12246
0.28253,0.08435
0.23167,0.14707
0.21976,0.15957
0.21973,0.13974
0.23948,0.11344
0.21562,0.17677
0.23921,0.15144
0.30463,0.10864
0.20680,0.09881
0.23983,0.05214
0.25155,0.22349
0.22696,0.14996
0.15885,0.21830
0.28805,0.22170
0.24557,0.18510
0.24363,0.04304
0.24263,0.10517
0.28634,0.18953
0.23725,0.10658
0.25043,0.10577
0.29212,0.21595
0.20624,0.10752
0.20518,0.18136
0.27697,0.12585
0.17928,0.07757
0.25058,0.10426
0.24796,0.17381
0.23049,0.19430
0.24025,0.17455
0.26557,0.10713
0.25252,0.09743
0.26041,0.03588
0.19464,0.15112
0.30411,0.08233
0.23680,0.14595
0.20208,0.17434
0.18749,0.04533
0.22166,0.26166
0.28044,0.12481
0.23476,0.16510
0.21043,0.17413
0.19933,0.19015
0.26155,0.11483
0.24789,0.17156
0.23930,0.13011
0.25950,0.13151
0.21407,0.12984
0.22892,0.13806
0.21991,0.13015
0.22269,0.11060
0.27140,0.16217
0.26100,0.05294
0.23193,0.17100
0.28918,0.06151
0.21694,0.10229
0.25313,0.03141
0.21851,0.08862
0.25266,0.14641
0.20361,0.31857
0.23468,0.05874
0.26331,0.19089
0.26792,0.11456
0.20788,0.15534
0.20654,0.13377
0.21961,-0.15449
0.22142,-0.04236
0.21234,-0.16599
0.16960,-0.04512
0.27749,-0.03327
0.15315,-0.09916
0.21383,-0.21066
0.20425,-0.23053
0.16378,-0.17016
0.23472,-0.20168
0.22907,-0.19076
0.27866,-0.04753
0.16629,-0.16083
0.18043,-0.11717
0.23769,-0.20399
0.26700,-0.09743
0.21312,-0.11245
0.18369,-0.13065
0.21759,-0.25050
0.22641,-0.13756
0.26593,-0.16257
0.28103,-0.07977
0.20398,-0.07354
0.24463,-0.00668
0.18891,-0.08139
0.20516,-0.15983
0.24463,-0.08653
0.26525,-0.08494
0.21564,-0.07969
0.26449,-0.13565
0.28498,-0.12360
0.28403,-0.08953
0.18818,-0.12067
0.19878,-0.30573
0.21850,-0.10463
0.20736,-0.19340
0.23206,-0.21052
0.22477,-0.14906
0.16621,-0.10057
0.24930,-0.22538
0.20784,-0.13295
0.22503,-0.12096
0.19739,0.02871
0.16924,-0.06957
0.23479,-0.19430
0.23958,-0.19651
0.22947,-0.25733
0.18722,-0.08024
0.27768,-0.23139
0.27222,-0.11492
0.19907,-0.20040
0.26094,-0.21595
0.24303,-0.08844
0.20562,-0.20856
0.27062,-0.15503
0.22885,-0.11116
0.18733,-0.25057
0.25215,-0.05045
0.21679,-0.20947
0.22801,-0.08971
0.20629,-0.12041
0.19570,-0.08836
0.23346,-0.16097
0.25220,-0.19176
0.19233,-0.20308
0.24679,-0.09352
0.21288,-0.15186
0.15393,-0.13818
0.22999,-0.19614
0.17161,-0.12190
0.24003,-0.14409
0.25416,-0.16078
0.26922,-0.27442
0.25547,-0.11072
0.27592,0.01720
